category,item,itemLabel
Category:Postcolonialism,http://www.wikidata.org/entity/Q240851,Gayatri Chakravorty Spivak
Category:Postcolonialism,http://www.wikidata.org/entity/Q325741,Homi K. Bhabha
Category:Postcolonialism,http://www.wikidata.org/entity/Q329287,Octave Mannoni
Category:Postcolonialism,http://www.wikidata.org/entity/Q340234,Achille Mbembe
Category:Postcolonialism,http://www.wikidata.org/entity/Q469565,Sandra Harding
Category:Postcolonialism,http://www.wikidata.org/entity/Q542508,Trinh T. Minh-ha
Category:Postcolonialism,http://www.wikidata.org/entity/Q733225,Albert Memmi
Category:Postcolonialism,http://www.wikidata.org/entity/Q1086920,Chandra Talpade Mohanty
Category:Postcolonialism,http://www.wikidata.org/entity/Q1432523,Anibal Quijano
Category:Postcolonialism,http://www.wikidata.org/entity/Q1553654,Guido Rings
Category:Postcolonialism,http://www.wikidata.org/entity/Q1686584,Yehouda Shenhav
Category:Postcolonialism,http://www.wikidata.org/entity/Q2318553,Tjalie Robinson
Category:Postcolonialism,http://www.wikidata.org/entity/Q2335595,Partha Chatterjee
Category:Postcolonialism,http://www.wikidata.org/entity/Q3505937,Suzanne Césaire
Category:Postcolonialism,http://www.wikidata.org/entity/Q3617679,Anna Camaiti Hostert
Category:Postcolonialism,http://www.wikidata.org/entity/Q4166602,Hisham Sharabi
Category:Postcolonialism,http://www.wikidata.org/entity/Q5224125,Darnell L. Moore
Category:Postcolonialism,http://www.wikidata.org/entity/Q5316704,Duro Ladipo
Category:Postcolonialism,http://www.wikidata.org/entity/Q5322146,"E. San Juan, Jr."
Category:Postcolonialism,http://www.wikidata.org/entity/Q5625451,Leela Gandhi
Category:Postcolonialism,http://www.wikidata.org/entity/Q6175232,Jeff Wassmann
Category:Postcolonialism,http://www.wikidata.org/entity/Q6712280,M.T. Mehdi
Category:Postcolonialism,http://www.wikidata.org/entity/Q6783828,Masood Ashraf Raja
Category:Postcolonialism,http://www.wikidata.org/entity/Q6895686,Molara Ogundipe
Category:Postcolonialism,http://www.wikidata.org/entity/Q7155096,Pauline Turner Strong
Category:Postcolonialism,http://www.wikidata.org/entity/Q7427424,Saumya Balsari
Category:Postcolonialism,http://www.wikidata.org/entity/Q7673074,Tabish Khair
Category:Postcolonialism,http://www.wikidata.org/entity/Q15433082,Rey Chow
Category:Postcolonialism,http://www.wikidata.org/entity/Q16150317,Warwick Anderson
Category:Postcolonialism,http://www.wikidata.org/entity/Q17274457,Vivek Chibber
Category:Postcolonialism,http://www.wikidata.org/entity/Q19588655,Charlotte Haslund-Christensen
Category:Postcolonialism,http://www.wikidata.org/entity/Q19668694,Oruno Lara
Category:Postcolonialism,http://www.wikidata.org/entity/Q21152487,Sherene Razack
Category:Postcolonialism,http://www.wikidata.org/entity/Q56366140,Mikhail M. Diakonoff
Category:Postcolonialism,http://www.wikidata.org/entity/Q90724532,Wai-Ching Angela Wong
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q66929,Friedrich Wilhelm von Erdmannsdorff
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q67316,Oswald Mathias Ungers
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q75949,Adolf Behne
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q76729,Bruno Taut
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q77422,Heinrich Hübsch
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q98689,Karl Ludwig Wilhelm Zanth
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q99416,Diébédo Francis Kéré
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q111198,Friedrich August Krubsacius
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q113775,Frederick John Kiesler
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q120504,Markus Breitschmid
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q177692,Andrea Palladio
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q179126,John Ruskin
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q182046,Leon Battista Alberti
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q182847,Jean Baudrillard
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q212312,Robert Venturi
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q220944,Moshe Safdie
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q232364,Rem Koolhaas
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q270800,Gaston Bachelard
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q289220,Étienne-Louis Boullée
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q314147,Wendel Dietterlin
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q317164,Peter Eisenman
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q322953,Aldo Rossi
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q354634,Charles Jencks
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q371890,Philippe de La Hire
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q380150,Marco Casagrande
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q430136,Jacques-François Blondel
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q432786,Jean-Baptiste Rondelet
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q447351,Paolo Soleri
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q449961,Filarete
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q455076,Christopher Alexander
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q457718,Denise Scott Brown
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q469888,Lewis Mumford
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q519044,Quatremère de Quincy
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q542741,Yona Friedman
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q601642,Carlo Lodoli
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q647075,Reyner Banham
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q835890,Yu Hao
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q1225014,James Fergusson
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q1232457,Dmitri Bruns
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q1681182,James Thomson
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q1699460,Jorge Glusberg
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q1707389,Manuel Herz
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q1711547,Juhani Pallasmaa
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q1859204,William Pereira
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q1873368,Lucien Bechmann
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q2145216,Wiel Arets
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q2471129,Joseph Rykwert
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q2528904,Vittorio Magnago Lampugnani
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q2634816,Christian Norberg-Schulz
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q2854824,Wim Cuyvers
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q2939658,Carmine Benincasa
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q3189515,Julien Guadet
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q3209335,Kari Jormakka
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q3473438,Sarah Whiting
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q3846963,Han Pao-teh
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q3939603,Rocco Sinisgalli
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q4350860,Alberto Pérez-Gómez
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q4817956,Mark Wigley
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q5128959,Claude McKinney
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q5210973,Dalibor Vesely
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q5761518,Hilde Heynen
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q6169471,Jean-Louis de Cordemoy
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q6174256,Jeff Kipnis
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q6199197,Jimenez Lai
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q6768249,Mark Jarzombek
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q6894427,Mohsen Mostafavi
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q7151911,Paul Laffoley
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q7349917,Robert Somol
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q7350286,Robert Tavernor
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q7417637,Sanford Kwinter
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q7597528,Stan Allen
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q7648723,Susannah Hagan
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q8017900,William S.W. Lim
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q11627824,Uzō Nishiyama
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q12019373,Henry Kulka
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q12374125,Robert Geddes
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q14613492,Hossein Sadri
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q16222187,Cruz Garcia
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q16731329,David Leatherbarrow
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q16774771,Giovanni Antonio Rusconi
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q16885513,Martin Felsen
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q17008075,Leslie Kanes Weisman
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q18113964,Joseph di Pasquale
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q19667136,Peggy Deamer
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q19753874,Geoffrey Broadbent
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q20853425,Mark Wilson Jones
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q21173923,Karen Burns
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q21810738,Mark Foster Gage
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q22121249,Naomi Stead
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q22236790,Christophe Van Gerrewey
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q22983938,Thomas L. Schumacher
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q23707241,Inés Moisset
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q28967691,Richard Plunz
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q29275951,Robby Cantarutti
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q39923242,Nicholas de Monchaux
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q48814074,Aarati Kanekar
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q62006817,Bernd Grimm
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q77463797,Pia Ednie-Brown
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q84369724,Ana Miljacki
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q106367208,Branko Mitrovic
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q109502371,Mary McLeod
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q4724,Le Corbusier
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q5604,Frank Lloyd Wright
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q44323,Adolf Loos
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q47163,Vitruvius
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q61342,Gottfried Semper
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q62322,Otto Bartning
Category:Architectural theoreticians,http://www.wikidata.org/entity/Q62351,August Endell
Category:Combinatorial group theory,http://www.wikidata.org/entity/Q86109,Otto Schreier
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q92760,Claude Shannon
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q93136,Jean-Paul Delahaye
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q268961,John Horton Conway
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q440426,Willem Abraham Wythoff
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q541206,Aviezri Fraenkel
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q1065329,Charles L. Bouton
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q1174507,David Gale
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q1314603,Elwyn Ralph Berlekamp
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q1356792,Richard K. Guy
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q1398547,Solomon W. Golomb
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q3897737,Patrick Grundy
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q4963178,Brian Bowditch
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q6830854,Michael H. Albert
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q15576486,Lee Sallows
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q19934264,David Anthony Klarner
Category:Combinatorial game theorists,http://www.wikidata.org/entity/Q56855523,David Wolfe
Category:German music theorists,http://www.wikidata.org/entity/Q68490,Hermann of Reichenau
Category:German music theorists,http://www.wikidata.org/entity/Q70417,Jakob Adlung
Category:German music theorists,http://www.wikidata.org/entity/Q70857,Georg Michael Telemann
Category:German music theorists,http://www.wikidata.org/entity/Q71067,Sebald Heyden
Category:German music theorists,http://www.wikidata.org/entity/Q71726,Rudolf Westphal
Category:German music theorists,http://www.wikidata.org/entity/Q72019,Carl Friedrich Weitzmann
Category:German music theorists,http://www.wikidata.org/entity/Q73479,Arthur von Oettingen
Category:German music theorists,http://www.wikidata.org/entity/Q74752,Cyrill Kistler
Category:German music theorists,http://www.wikidata.org/entity/Q75854,Georg Philipp Telemann
Category:German music theorists,http://www.wikidata.org/entity/Q76428,Carl Philipp Emanuel Bach
Category:German music theorists,http://www.wikidata.org/entity/Q76588,Martin Agricola
Category:German music theorists,http://www.wikidata.org/entity/Q76738,Athanasius Kircher
Category:German music theorists,http://www.wikidata.org/entity/Q77212,Johann Joachim Quantz
Category:German music theorists,http://www.wikidata.org/entity/Q85936,Johann Christoph Kellner
Category:German music theorists,http://www.wikidata.org/entity/Q88592,Georg Andreas Sorge
Category:German music theorists,http://www.wikidata.org/entity/Q90473,Henricus Grammateus
Category:German music theorists,http://www.wikidata.org/entity/Q90965,Winfried Zillig
Category:German music theorists,http://www.wikidata.org/entity/Q95638,Georg Rhau
Category:German music theorists,http://www.wikidata.org/entity/Q95700,Johannes Lippius
Category:German music theorists,http://www.wikidata.org/entity/Q95729,William of Hirsau
Category:German music theorists,http://www.wikidata.org/entity/Q98630,Johann Amadeus Wendt
Category:German music theorists,http://www.wikidata.org/entity/Q100156,Gertrud Grunow
Category:German music theorists,http://www.wikidata.org/entity/Q103357,Friedrich Erhard Niedt
Category:German music theorists,http://www.wikidata.org/entity/Q108278,Michael Praetorius
Category:German music theorists,http://www.wikidata.org/entity/Q108558,Martin Brauß
Category:German music theorists,http://www.wikidata.org/entity/Q116036,Johann Georg Sulzer
Category:German music theorists,http://www.wikidata.org/entity/Q156280,Leopold Mozart
Category:German music theorists,http://www.wikidata.org/entity/Q157359,Johann Kuhnau
Category:German music theorists,http://www.wikidata.org/entity/Q158097,Johann Crüger
Category:German music theorists,http://www.wikidata.org/entity/Q170333,Johann Mattheson
Category:German music theorists,http://www.wikidata.org/entity/Q175536,Martin Blumner
Category:German music theorists,http://www.wikidata.org/entity/Q213539,Hugo Riemann
Category:German music theorists,http://www.wikidata.org/entity/Q215333,Carl Czerny
Category:German music theorists,http://www.wikidata.org/entity/Q215604,Gottfried Weber
Category:German music theorists,http://www.wikidata.org/entity/Q216090,Daniel Gottlob Türk
Category:German music theorists,http://www.wikidata.org/entity/Q311528,Adam of Fulda
Category:German music theorists,http://www.wikidata.org/entity/Q318065,Johann Bernhard Logier
Category:German music theorists,http://www.wikidata.org/entity/Q322838,Adam Gumpeltzhaimer
Category:German music theorists,http://www.wikidata.org/entity/Q323113,Franz Xaver Murschhauser
Category:German music theorists,http://www.wikidata.org/entity/Q323731,Johann Andreas Herbst
Category:German music theorists,http://www.wikidata.org/entity/Q324064,Heinrich Bellermann
Category:German music theorists,http://www.wikidata.org/entity/Q324696,Gallus Dressler
Category:German music theorists,http://www.wikidata.org/entity/Q359148,Joachim Burmeister
Category:German music theorists,http://www.wikidata.org/entity/Q360945,Adolf Bernhard Marx
Category:German music theorists,http://www.wikidata.org/entity/Q371825,Johann Christoph Pepusch
Category:German music theorists,http://www.wikidata.org/entity/Q394546,Agnes Hundoegger
Category:German music theorists,http://www.wikidata.org/entity/Q426208,Johann Michael Bach III
Category:German music theorists,http://www.wikidata.org/entity/Q454743,Johann Heinrich Alsted
Category:German music theorists,http://www.wikidata.org/entity/Q455874,Regino of Prüm
Category:German music theorists,http://www.wikidata.org/entity/Q458981,Berno of Reichenau
Category:German music theorists,http://www.wikidata.org/entity/Q473515,Hermann Finck
Category:German music theorists,http://www.wikidata.org/entity/Q477230,Johann Christian Lobe
Category:German music theorists,http://www.wikidata.org/entity/Q481456,Heinrich Faber
Category:German music theorists,http://www.wikidata.org/entity/Q497554,Christoph Demantius
Category:German music theorists,http://www.wikidata.org/entity/Q505543,Johann Kirnberger
Category:German music theorists,http://www.wikidata.org/entity/Q506627,Johann David Heinichen
Category:German music theorists,http://www.wikidata.org/entity/Q523499,Johann Georg Ahle
Category:German music theorists,http://www.wikidata.org/entity/Q524156,Christoph Bernhard
Category:German music theorists,http://www.wikidata.org/entity/Q539915,Daniel Speer
Category:German music theorists,http://www.wikidata.org/entity/Q546961,Johannes Galliculus
Category:German music theorists,http://www.wikidata.org/entity/Q547227,Salomon Jadassohn
Category:German music theorists,http://www.wikidata.org/entity/Q548897,Friedrich Wilhelm Marpurg
Category:German music theorists,http://www.wikidata.org/entity/Q551943,Johann Heinrich Buttstett
Category:German music theorists,http://www.wikidata.org/entity/Q555485,Stephan Krehl
Category:German music theorists,http://www.wikidata.org/entity/Q673977,Notker Labeo
Category:German music theorists,http://www.wikidata.org/entity/Q702158,Ludwig Thuille
Category:German music theorists,http://www.wikidata.org/entity/Q706221,Johann Abraham Peter Schulz
Category:German music theorists,http://www.wikidata.org/entity/Q708557,Georg Joseph Vogler
Category:German music theorists,http://www.wikidata.org/entity/Q825158,Bernhard Haas
Category:German music theorists,http://www.wikidata.org/entity/Q826214,Bernhard Ziehn
Category:German music theorists,http://www.wikidata.org/entity/Q882109,Justin Heinrich Knecht
Category:German music theorists,http://www.wikidata.org/entity/Q1081031,Christian Martin Schmidt
Category:German music theorists,http://www.wikidata.org/entity/Q1174956,David Kellner
Category:German music theorists,http://www.wikidata.org/entity/Q1223232,Diether de la Motte
Category:German music theorists,http://www.wikidata.org/entity/Q1281499,Eckehard Kiem
Category:German music theorists,http://www.wikidata.org/entity/Q1383390,Franco of Cologne
Category:German music theorists,http://www.wikidata.org/entity/Q1386259,Martin Stephani
Category:German music theorists,http://www.wikidata.org/entity/Q1387558,Girolamo Diruta
Category:German music theorists,http://www.wikidata.org/entity/Q1421667,Reinhard Febel
Category:German music theorists,http://www.wikidata.org/entity/Q1522980,Gottfried Keller
Category:German music theorists,http://www.wikidata.org/entity/Q1554348,Ludwig Holtmeier
Category:German music theorists,http://www.wikidata.org/entity/Q1592232,Rudolf Louis
Category:German music theorists,http://www.wikidata.org/entity/Q1693632,Johann Friedrich Naue
Category:German music theorists,http://www.wikidata.org/entity/Q1697869,Johannes Korndörfer
Category:German music theorists,http://www.wikidata.org/entity/Q1698035,Johannes Menke
Category:German music theorists,http://www.wikidata.org/entity/Q2062209,Paul Schenk
Category:German music theorists,http://www.wikidata.org/entity/Q2140172,Reiko Füting
Category:German music theorists,http://www.wikidata.org/entity/Q4328208,Johannes Nucius
Category:German music theorists,http://www.wikidata.org/entity/Q4531764,Gustav Edward Engel
Category:German music theorists,http://www.wikidata.org/entity/Q4723079,Alfred Lorenz
Category:German music theorists,http://www.wikidata.org/entity/Q5162533,Conrad Henfling
Category:German music theorists,http://www.wikidata.org/entity/Q5503913,Friedrich Suppig
Category:German music theorists,http://www.wikidata.org/entity/Q15110929,Wilhelm Klatte
Category:German music theorists,http://www.wikidata.org/entity/Q15438322,Peter Förtig
Category:German music theorists,http://www.wikidata.org/entity/Q15895187,Hermann Wunsch
Category:German music theorists,http://www.wikidata.org/entity/Q16932746,Rutgerus Sycamber
Category:German music theorists,http://www.wikidata.org/entity/Q23411419,Gesine Schröder
Category:German music theorists,http://www.wikidata.org/entity/Q24394917,Bruno Stäblein
Category:German music theorists,http://www.wikidata.org/entity/Q79103761,Holger Peter Sandhofe
Category:German music theorists,http://www.wikidata.org/entity/Q8963,Johannes Kepler
Category:German music theorists,http://www.wikidata.org/entity/Q57497,Carl Stumpf
Category:German music theorists,http://www.wikidata.org/entity/Q57922,Johann Nikolaus Forkel
Category:German music theorists,http://www.wikidata.org/entity/Q60059,Albertus Magnus
Category:German music theorists,http://www.wikidata.org/entity/Q60908,Moritz Hauptmann
Category:German music theorists,http://www.wikidata.org/entity/Q60965,Johann Friedrich Agricola
Category:German music theorists,http://www.wikidata.org/entity/Q61162,Andreas Werckmeister
Category:German music theorists,http://www.wikidata.org/entity/Q61275,Hermann Abert
Category:German music theorists,http://www.wikidata.org/entity/Q61716,Johann Gottfried Walther
Category:German music theorists,http://www.wikidata.org/entity/Q62376,Siegfried Wilhelm Dehn
Category:German music theorists,http://www.wikidata.org/entity/Q64344,Johann Cochlaeus
Category:German music theorists,http://www.wikidata.org/entity/Q64426,Ernst Richter
Category:German music theorists,http://www.wikidata.org/entity/Q65210,Lorenz Christoph Mizler
Category:German music theorists,http://www.wikidata.org/entity/Q65356,Sethus Calvisius
Category:Medieval music theorists,http://www.wikidata.org/entity/Q192238,Guido of Arezzo
Category:Medieval music theorists,http://www.wikidata.org/entity/Q311766,Philippe de Vitry
Category:Medieval music theorists,http://www.wikidata.org/entity/Q358235,Walter Odington
Category:Medieval music theorists,http://www.wikidata.org/entity/Q378148,Johannes Ciconia
Category:Medieval music theorists,http://www.wikidata.org/entity/Q458981,Berno of Reichenau
Category:Medieval music theorists,http://www.wikidata.org/entity/Q599071,Johannes Cotto
Category:Medieval music theorists,http://www.wikidata.org/entity/Q713901,Johannes de Garlandia
Category:Medieval music theorists,http://www.wikidata.org/entity/Q725859,Herman of Carinthia
Category:Medieval music theorists,http://www.wikidata.org/entity/Q983400,Johannes de Muris
Category:Medieval music theorists,http://www.wikidata.org/entity/Q1004128,Frutolf of Michelsberg
Category:Medieval music theorists,http://www.wikidata.org/entity/Q1089729,James of Hesbaye
Category:Medieval music theorists,http://www.wikidata.org/entity/Q1338046,Johannes de Grocheio
Category:Medieval music theorists,http://www.wikidata.org/entity/Q1383390,Franco of Cologne
Category:Medieval music theorists,http://www.wikidata.org/entity/Q2524260,Lorenzo da Firenze
Category:Medieval music theorists,http://www.wikidata.org/entity/Q2872066,Aurelian of Réôme
Category:Medieval music theorists,http://www.wikidata.org/entity/Q3720414,Egidius de Francia
Category:Medieval music theorists,http://www.wikidata.org/entity/Q7519929,Simon Tunsted
Category:Medieval music theorists,http://www.wikidata.org/entity/Q106001177,Giovanni Spartario
Category:Neutral theory,http://www.wikidata.org/entity/Q211029,Edward O. Wilson
Category:Neutral theory,http://www.wikidata.org/entity/Q275103,Tomoko Ohta
Category:Neutral theory,http://www.wikidata.org/entity/Q471816,Motoo Kimura
Category:Neutral theory,http://www.wikidata.org/entity/Q964151,Masatoshi Nei
Category:Neutral theory,http://www.wikidata.org/entity/Q1243023,Thomas H. Jukes
Category:Neutral theory,http://www.wikidata.org/entity/Q1695121,Michael Lynch
Category:Neutral theory,http://www.wikidata.org/entity/Q6113668,Jack Lester King
Category:Neutral theory,http://www.wikidata.org/entity/Q7610174,Stephen P. Hubbell
Category:Organizational theory,http://www.wikidata.org/entity/Q237173,Mary Parker Follett
Category:Organizational theory,http://www.wikidata.org/entity/Q5129344,Claudio Ciborra
Category:American organizational theorists,http://www.wikidata.org/entity/Q328887,Karl E. Weick
Category:American organizational theorists,http://www.wikidata.org/entity/Q5622088,Guy Benveniste
Category:American organizational theorists,http://www.wikidata.org/entity/Q7100953,Ordway Tead
Category:American organizational theorists,http://www.wikidata.org/entity/Q7174135,Peter G. Klein
Category:American organizational theorists,http://www.wikidata.org/entity/Q8016437,William P. Barnett
Category:American organizational theorists,http://www.wikidata.org/entity/Q16196334,E.S. Wibbeke
Category:American organizational theorists,http://www.wikidata.org/entity/Q17098233,Katherine Klein
Category:American organizational theorists,http://www.wikidata.org/entity/Q18685021,Alan Briskin
Category:American organizational theorists,http://www.wikidata.org/entity/Q20657546,Paul S. Goodman
Category:American organizational theorists,http://www.wikidata.org/entity/Q20675733,Kathleen M. Sutcliffe
Category:American organizational theorists,http://www.wikidata.org/entity/Q20711264,Nicolas Valcik
Category:American organizational theorists,http://www.wikidata.org/entity/Q28870693,Michael T. Hannan
Category:American organizational theorists,http://www.wikidata.org/entity/Q29940143,Charles D. Wrege
Category:American organizational theorists,http://www.wikidata.org/entity/Q29960483,Richard H. Lansburgh
Category:American organizational theorists,http://www.wikidata.org/entity/Q70276684,Joe D. Phelps
Category:Political theories,http://www.wikidata.org/entity/Q2975413,Willis Carto
Category:Proof theorists,http://www.wikidata.org/entity/Q72998,Paul Lorenzen
Category:Proof theorists,http://www.wikidata.org/entity/Q448086,Jacques Herbrand
Category:Proof theorists,http://www.wikidata.org/entity/Q873653,Gaisi Takeuti
Category:Proof theorists,http://www.wikidata.org/entity/Q1773977,T. M. Scanlon
Category:Proof theorists,http://www.wikidata.org/entity/Q2577855,William Alvin Howard
Category:Proof theorists,http://www.wikidata.org/entity/Q3011853,Dag Prawitz
Category:Proof theorists,http://www.wikidata.org/entity/Q3087821,Jean-Yves Girard
Category:Proof theorists,http://www.wikidata.org/entity/Q5273594,Dick de Jongh
Category:Proof theorists,http://www.wikidata.org/entity/Q6097897,Jan Śleszyński
Category:Proof theorists,http://www.wikidata.org/entity/Q8007226,William Craig
Category:Proof theorists,http://www.wikidata.org/entity/Q16105913,Melvin Fitting
Category:Spectral theory,http://www.wikidata.org/entity/Q15455382,Paul Gauduchon
Category:Actor-network theory,http://www.wikidata.org/entity/Q355237,Bruno Latour
Category:Actor-network theory,http://www.wikidata.org/entity/Q645685,John Law
Category:Actor-network theory,http://www.wikidata.org/entity/Q1381779,Michel Callon
Category:Actor-network theory,http://www.wikidata.org/entity/Q2851465,Annemarie Mol
Category:Actor-network theory,http://www.wikidata.org/entity/Q3275582,Madeleine Akrich
Category:Actor-network theory,http://www.wikidata.org/entity/Q15130907,Richard Rottenburg
Category:Actor-network theory,http://www.wikidata.org/entity/Q15492598,Helen Verran
Category:Film theory,http://www.wikidata.org/entity/Q725020,Stanley Cavell
Category:Film theory,http://www.wikidata.org/entity/Q2899403,Bertram D. Lewin
Category:Film theory,http://www.wikidata.org/entity/Q7610055,Stephen Mulhall
Category:Film theorists,http://www.wikidata.org/entity/Q68954,Fritz Hippler
Category:Film theorists,http://www.wikidata.org/entity/Q74334,Jonathan Beller
Category:Film theorists,http://www.wikidata.org/entity/Q76435,Siegfried Kracauer
Category:Film theorists,http://www.wikidata.org/entity/Q95954,Thomas Elsaesser
Category:Film theorists,http://www.wikidata.org/entity/Q127109,Marcel L'Herbier
