category,item,itemLabel
Category:Complex systems scientists,http://www.wikidata.org/entity/Q16150717,Tamara Awerbuch-Friedlander
Category:Complex systems scientists,http://www.wikidata.org/entity/Q16198623,Kevin J. Dooley
Category:Complex systems scientists,http://www.wikidata.org/entity/Q16221586,Filippo Menczer
Category:Complex systems scientists,http://www.wikidata.org/entity/Q16845546,Vito Latora
Category:Complex systems scientists,http://www.wikidata.org/entity/Q17152545,Wolfgang Kröger
Category:Complex systems scientists,http://www.wikidata.org/entity/Q18012455,Henry Quastler
Category:Complex systems scientists,http://www.wikidata.org/entity/Q20090238,Baruch Barzel
Category:Complex systems scientists,http://www.wikidata.org/entity/Q25141678,Glenda Eoyang
Category:Complex systems scientists,http://www.wikidata.org/entity/Q30505396,Tiago P. Peixoto
Category:Complex systems scientists,http://www.wikidata.org/entity/Q41694149,Jason Jixuan Hu
Category:Complex systems scientists,http://www.wikidata.org/entity/Q42763001,Jesús Gómez-Gardeñes
Category:Complex systems scientists,http://www.wikidata.org/entity/Q47110660,Stefan Thurner
Category:Complex systems scientists,http://www.wikidata.org/entity/Q62714695,Helena Knyazeva
Category:Complex systems scientists,http://www.wikidata.org/entity/Q101053138,Chris Danforth
Category:Complex systems scientists,http://www.wikidata.org/entity/Q103850498,Erica Jen
Category:Complex systems scientists,http://www.wikidata.org/entity/Q104870508,Peter Sheridan Dodds
Category:Economic ideologies,http://www.wikidata.org/entity/Q322311,Raniero Panzieri
Category:Economic ideologies,http://www.wikidata.org/entity/Q706525,Mario Tronti
Category:Economic ideologies,http://www.wikidata.org/entity/Q2118124,Jacques Duboin
Category:Criticisms of economics,http://www.wikidata.org/entity/Q6762219,Marianne Ferber
Category:Law and economics,http://www.wikidata.org/entity/Q493155,Learned Hand
Category:Law and economics,http://www.wikidata.org/entity/Q15378628,Francesco Parisi
Category:Behaviorism,http://www.wikidata.org/entity/Q213195,B. F. Skinner
Category:Behaviorism,http://www.wikidata.org/entity/Q214969,Willard Van Orman Quine
Category:Behaviorism,http://www.wikidata.org/entity/Q1689788,Richard Herrnstein
Category:Behaviorism,http://www.wikidata.org/entity/Q2153438,Howard Rachlin
Category:Behaviorism,http://www.wikidata.org/entity/Q5294000,Donald Baer
Category:Behaviorism,http://www.wikidata.org/entity/Q6129814,James Bissett Pratt
Category:Behaviorism,http://www.wikidata.org/entity/Q6287550,Joseph V. Brady
Category:Behaviorism,http://www.wikidata.org/entity/Q6906511,Montrose Wolf
Category:Musical techniques,http://www.wikidata.org/entity/Q77476909,Moldover
Category:Gilles Deleuze,http://www.wikidata.org/entity/Q184226,Gilles Deleuze
Category:Structural functionalism,http://www.wikidata.org/entity/Q203913,Talcott Parsons
Category:Structural functionalism,http://www.wikidata.org/entity/Q234570,Harriet Martineau
Category:Structural functionalism,http://www.wikidata.org/entity/Q312843,Robert K. Merton
Category:Structural functionalism,http://www.wikidata.org/entity/Q11031,Vilfredo Pareto
Category:Structural functionalism,http://www.wikidata.org/entity/Q12718,Auguste Comte
Category:Structural functionalism,http://www.wikidata.org/entity/Q15948,Émile Durkheim
Category:Post-structuralism,http://www.wikidata.org/entity/Q6130404,James Brusseau
Category:Jacques Lacan,http://www.wikidata.org/entity/Q169906,Jacques Lacan
Category:Jacques Lacan,http://www.wikidata.org/entity/Q184750,Slavoj Žižek
Category:Jacques Lacan,http://www.wikidata.org/entity/Q328270,Jean-Claude Milner
Category:Jacques Lacan,http://www.wikidata.org/entity/Q520417,Jacques-Alain Miller
Category:Jacques Lacan,http://www.wikidata.org/entity/Q3159086,Jacques Hassoun
Category:Jacques Lacan,http://www.wikidata.org/entity/Q6169138,Jean-Claude Maleval
Category:Jacques Lacan,http://www.wikidata.org/entity/Q7071459,Néstor Braunstein
Category:Jacques Lacan,http://www.wikidata.org/entity/Q8048911,Yannis Stavrakakis
Category:Jacques Lacan,http://www.wikidata.org/entity/Q9013018,Josefina Ayerza
Category:Jacques Lacan,http://www.wikidata.org/entity/Q18688080,Adrian Johnston
Category:Jacques Lacan,http://www.wikidata.org/entity/Q29834934,Lorenzo Chiesa
Category:Jacques Lacan,http://www.wikidata.org/entity/Q107142797,Parveen Adams
Category:Attachment theory,http://www.wikidata.org/entity/Q78727,René Spitz
Category:Attachment theory,http://www.wikidata.org/entity/Q128868,John Bowlby
Category:Attachment theory,http://www.wikidata.org/entity/Q242625,Mary Ainsworth
Category:Attachment theory,http://www.wikidata.org/entity/Q433866,Mary Main
Category:Attachment theory,http://www.wikidata.org/entity/Q1356498,Harry Harlow
Category:Attachment theory,http://www.wikidata.org/entity/Q3856254,Michael Rutter
Category:Attachment theory,http://www.wikidata.org/entity/Q6142273,James Robertson
Category:Attachment theory,http://www.wikidata.org/entity/Q7145734,Patricia McKinsey Crittenden
Category:Attachment theory,http://www.wikidata.org/entity/Q7634097,Sue Gerhardt
Category:Attachment theory,http://www.wikidata.org/entity/Q51081186,Beatrice Beebe
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q5006402,C. E. Beeby
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q6762799,Marie Clay
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q7152680,Paul Nation
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q16442087,Wenceslaus Anthony
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q16885749,Linda Tuhiwai Smith
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q17279256,Carmen Dalli
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q21664162,Beatrice Beeby
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q35497840,Sue Middleton
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q46195831,Claire McLachlan
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q50063732,Janet S Gaffney
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q50380479,Vanessa Green
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q51574030,Judy Margaret Parr
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q52159083,Letitia Fickel
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q52179439,Lisa F. Smith
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q52208487,Lisette Burrows
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q53243841,Christine M Rubie-Davies
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q55357111,Gail Gillon
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q55433890,Louisa Elizabeth Allen
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q55583861,Margaret Carr
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q55584104,Margaret Walshaw
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q55584182,Margie Kahukura Hohepa
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q55971466,Susan Geertshuis
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q56087040,Nesta Devine
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q56631075,Bronwen Cowie
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q58495428,Helen Hedges
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q63026628,Jane Maidment
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q64757308,Mere Berryman
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q65025229,Noeline Elizabeth Alcorn
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q66606965,Elizabeth Ann McKinley
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q73737651,Marie Bell
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q96479216,Bobbie Hunter
Category:New Zealand educational theorists,http://www.wikidata.org/entity/Q104936747,Tom Prebble
Category:New Zealand business theorists,http://www.wikidata.org/entity/Q5004467,Byron Sharp
Category:New Zealand business theorists,http://www.wikidata.org/entity/Q21504198,Gareth James
Category:New Zealand business theorists,http://www.wikidata.org/entity/Q52107540,Kathryn Pavlovich
Category:New Zealand business theorists,http://www.wikidata.org/entity/Q56651199,Claire Massey
Category:Educationist stubs,http://www.wikidata.org/entity/Q108177,Falko Peschel
Category:Educationist stubs,http://www.wikidata.org/entity/Q121786,Hans Brügelmann
Category:Educationist stubs,http://www.wikidata.org/entity/Q452081,Pierre Jamet
Category:Educationist stubs,http://www.wikidata.org/entity/Q761155,August Dvorak
Category:Educationist stubs,http://www.wikidata.org/entity/Q1233962,Mór Petri
Category:Educationist stubs,http://www.wikidata.org/entity/Q1682569,Jane B. Reece
Category:Educationist stubs,http://www.wikidata.org/entity/Q2941824,Catherine Baker
Category:Educationist stubs,http://www.wikidata.org/entity/Q4709990,Albert Cullum
Category:Educationist stubs,http://www.wikidata.org/entity/Q4725217,Ali Shariatmadari
Category:Educationist stubs,http://www.wikidata.org/entity/Q4751898,Anastasia de Waal
Category:Educationist stubs,http://www.wikidata.org/entity/Q4760768,Andy Hargreaves
Category:Educationist stubs,http://www.wikidata.org/entity/Q4823215,Austin Norman Palmer
Category:Educationist stubs,http://www.wikidata.org/entity/Q4859295,Barbara Shearer
Category:Educationist stubs,http://www.wikidata.org/entity/Q4942292,Bonnie Bracey
Category:Educationist stubs,http://www.wikidata.org/entity/Q5292442,Don Collins Reed
Category:Educationist stubs,http://www.wikidata.org/entity/Q5298432,Dorothy Goodman
Category:Educationist stubs,http://www.wikidata.org/entity/Q5660238,Harold C. Bradley
Category:Educationist stubs,http://www.wikidata.org/entity/Q5661648,Harold Marks
Category:Educationist stubs,http://www.wikidata.org/entity/Q6141628,James R. Goodman
Category:Educationist stubs,http://www.wikidata.org/entity/Q6153235,Janet C. Richards
Category:Educationist stubs,http://www.wikidata.org/entity/Q6259405,John Strawhorn
Category:Educationist stubs,http://www.wikidata.org/entity/Q6377506,Katie McKy
Category:Educationist stubs,http://www.wikidata.org/entity/Q6397410,Kevin Ryan
Category:Educationist stubs,http://www.wikidata.org/entity/Q6397581,Kevin Swick
Category:Educationist stubs,http://www.wikidata.org/entity/Q6754523,Mara Sapon-Shevin
Category:Educationist stubs,http://www.wikidata.org/entity/Q6778762,Mary A. Conlon
Category:Educationist stubs,http://www.wikidata.org/entity/Q6779281,Mary D. Bradford
Category:Educationist stubs,http://www.wikidata.org/entity/Q6780191,Mary M. Frasier
Category:Educationist stubs,http://www.wikidata.org/entity/Q6795283,Max Stibbe
Category:Educationist stubs,http://www.wikidata.org/entity/Q6836220,Micheal Flaherty
Category:Educationist stubs,http://www.wikidata.org/entity/Q7145765,Patricia N. Willoughby
Category:Educationist stubs,http://www.wikidata.org/entity/Q7183527,Philip Evans
Category:Educationist stubs,http://www.wikidata.org/entity/Q7273622,R. F. Mackenzie
Category:Educationist stubs,http://www.wikidata.org/entity/Q7285784,Rajaram Shastri
Category:Educationist stubs,http://www.wikidata.org/entity/Q7342116,Robert Birley
Category:Educationist stubs,http://www.wikidata.org/entity/Q7345365,Robert Hebert Quick
Category:Educationist stubs,http://www.wikidata.org/entity/Q7358216,Roger Fry
Category:Educationist stubs,http://www.wikidata.org/entity/Q7659510,Sybil Elgar
Category:Educationist stubs,http://www.wikidata.org/entity/Q7965493,Walter Lowrie Hervey
Category:Educationist stubs,http://www.wikidata.org/entity/Q8004830,William B. Michael
Category:Educationist stubs,http://www.wikidata.org/entity/Q8016287,William O. Stanley
Category:Educationist stubs,http://www.wikidata.org/entity/Q11136786,Wang Maozu
Category:Educationist stubs,http://www.wikidata.org/entity/Q16077748,Sulabha Panandikar
Category:Educationist stubs,http://www.wikidata.org/entity/Q16801035,John Green
Category:Educationist stubs,http://www.wikidata.org/entity/Q19282269,Herman Hofer Hegner
Category:Educationist stubs,http://www.wikidata.org/entity/Q21101766,Carmen Imbert Brugal
Category:Educationist stubs,http://www.wikidata.org/entity/Q23043458,Baidyanath Mukhopadhyay
Category:Educationist stubs,http://www.wikidata.org/entity/Q47471514,Lenore Fenton MacClain
Category:Educationist stubs,http://www.wikidata.org/entity/Q55350802,Paul Ramsden
Category:Educationist stubs,http://www.wikidata.org/entity/Q60455398,Alison Shrubsole
Category:Educationist stubs,http://www.wikidata.org/entity/Q106190359,John R. Thelin
Category:Educationist stubs,http://www.wikidata.org/entity/Q106209292,Roger Geiger
Category:Internet theorists,http://www.wikidata.org/entity/Q92862,Jaron Lanier
Category:Internet theorists,http://www.wikidata.org/entity/Q93054,Evgeny Morozov
Category:Internet theorists,http://www.wikidata.org/entity/Q137642,Nicholas G. Carr
Category:Internet theorists,http://www.wikidata.org/entity/Q717884,Douglas Rushkoff
Category:Internet theorists,http://www.wikidata.org/entity/Q1581997,Jeff Jarvis
Category:Internet theorists,http://www.wikidata.org/entity/Q1735737,Aleksandr Aleksandrovich Kharkevich
Category:Internet theorists,http://www.wikidata.org/entity/Q11778349,Michael Hauben
Category:Internet theorists,http://www.wikidata.org/entity/Q15953956,Shoshana Zuboff
Category:Internet theorists,http://www.wikidata.org/entity/Q65030170,Mark Hurst
Category:Internet theorists,http://www.wikidata.org/entity/Q81554485,Emma Briant
Category:Internet theorists,http://www.wikidata.org/entity/Q89657903,Joan Donovan
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q171091,Philip K. Dick
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q182847,Jean Baudrillard
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q188987,William Gibson
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q296047,Sam Harris
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q309829,Ken Wilber
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q436131,Neil Postman
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q551252,Daniel J. Boorstin
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q1351078,Gilles Lipovetsky
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q2831782,Alberto Laiseca
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q4709775,Albert Borgmann
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q7036117,Nikolas Kompridis
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q23978392,Armen Avanessian
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q909,Jorge Luis Borges
Category:Hyperreality theorists,http://www.wikidata.org/entity/Q12807,Umberto Eco
Category:Historians of printing,http://www.wikidata.org/entity/Q193871,Marshall McLuhan
Category:Historians of printing,http://www.wikidata.org/entity/Q384501,Stanley Morison
Category:Historians of printing,http://www.wikidata.org/entity/Q505528,Harold Innis
Category:Historians of printing,http://www.wikidata.org/entity/Q849605,Elizabeth Eisenstein
Category:Historians of printing,http://www.wikidata.org/entity/Q1700149,John G. Dreyfus
Category:Historians of printing,http://www.wikidata.org/entity/Q4067973,Daniel Berkeley Updike
Category:Historians of printing,http://www.wikidata.org/entity/Q7679011,Talbot Baines Reed
Category:Historians of printing,http://www.wikidata.org/entity/Q8005600,William Blades
Category:Historians of printing,http://www.wikidata.org/entity/Q22004551,James Mosley
Category:Historians of printing,http://www.wikidata.org/entity/Q26818583,Justin Howes
Category:Historians of printing,http://www.wikidata.org/entity/Q28421770,Paul Shaw
Category:Historians of printing,http://www.wikidata.org/entity/Q41621294,Nicolas Barker
Category:Historians of printing,http://www.wikidata.org/entity/Q43376551,Phyllis Margaret Handover
Category:Historians of printing,http://www.wikidata.org/entity/Q45932421,Ellis Tinios
Category:Historians of printing,http://www.wikidata.org/entity/Q54801032,John A. Lane
Category:Historians of printing,http://www.wikidata.org/entity/Q59149248,Hendrik Desirée Louis Vervliet
Category:Historians of printing,http://www.wikidata.org/entity/Q64373703,Iain Bain
Category:Historians of printing,http://www.wikidata.org/entity/Q109556870,S. H. Steinberg
Category:Assassination of John F. Kennedy,http://www.wikidata.org/entity/Q4931619,Bob Abernethy
Category:Assassination of John F. Kennedy,http://www.wikidata.org/entity/Q6183647,Jerry Golden
Category:Assassination of John F. Kennedy,http://www.wikidata.org/entity/Q18639598,Eddie Barker
Category:Assassination of John F. Kennedy,http://www.wikidata.org/entity/Q20984429,John H. Ebersole
Category:Assassination of John F. Kennedy,http://www.wikidata.org/entity/Q64019796,Marguerite Oswald
Category:Assassination of John F. Kennedy,http://www.wikidata.org/entity/Q68514439,Robert N. McClelland
Category:Assassination of John F. Kennedy,http://www.wikidata.org/entity/Q96381316,Howard P. Willens
Category:Priory of Sion hoax,http://www.wikidata.org/entity/Q188560,Pierre Plantard
Category:Priory of Sion hoax,http://www.wikidata.org/entity/Q316874,Dagobert II
Category:Priory of Sion hoax,http://www.wikidata.org/entity/Q848186,Sigebert IV de Franks
Category:Priory of Sion hoax,http://www.wikidata.org/entity/Q854551,Bérenger Saunière
Category:Priory of Sion hoax,http://www.wikidata.org/entity/Q927137,Noël Corbu
Category:Priory of Sion hoax,http://www.wikidata.org/entity/Q951110,Henry Lincoln
Category:Priory of Sion hoax,http://www.wikidata.org/entity/Q1032009,Richard Leigh
Category:Priory of Sion hoax,http://www.wikidata.org/entity/Q1684900,Henri Boudet
Category:Priory of Sion hoax,http://www.wikidata.org/entity/Q2348093,Gérard de Sède
Category:Priory of Sion hoax,http://www.wikidata.org/entity/Q2394901,Philippe de Chérisey
Category:Priory of Sion hoax,http://www.wikidata.org/entity/Q3588565,Émile Hoffet
Category:Formalism (aesthetics),http://www.wikidata.org/entity/Q7648169,Susan McLean
Category:Film theory,http://www.wikidata.org/entity/Q725020,Stanley Cavell
Category:Film theory,http://www.wikidata.org/entity/Q2899403,Bertram D. Lewin
Category:Film theory,http://www.wikidata.org/entity/Q7610055,Stephen Mulhall
Category:Psychoanalytic theory,http://www.wikidata.org/entity/Q99541444,Basic fault theory
Category:Historical theories and materials on the Exodus,http://www.wikidata.org/entity/Q1252336,Simcha Jacobovici
Category:Historical theories and materials on the Exodus,http://www.wikidata.org/entity/Q2329129,Ron Wyatt
Category:Spectral theory,http://www.wikidata.org/entity/Q15455382,Paul Gauduchon
Category:Ergodic theory,http://www.wikidata.org/entity/Q7387480,S. G. Dani
Category:Dynamical systems,http://www.wikidata.org/entity/Q7910727,Valentin Afraimovich
Category:Fringe theories,http://www.wikidata.org/entity/Q181590,George Greenwood
Category:Fringe theories,http://www.wikidata.org/entity/Q1661230,Richard C. Hoagland
Category:Fringe theories,http://www.wikidata.org/entity/Q3805138,J. Thomas Looney
Category:Fringe theories,http://www.wikidata.org/entity/Q4768577,Anne Macaulay
Category:Fringe theories,http://www.wikidata.org/entity/Q4893447,Bernard Mordaunt Ward
Category:Fringe theories,http://www.wikidata.org/entity/Q5083669,Charles Wisner Barrell
Category:Fringe theories,http://www.wikidata.org/entity/Q5086298,Charlton Greenwood Ogburn
Category:Fringe theories,http://www.wikidata.org/entity/Q5086326,Charlton Ogburn
Category:Fringe theories,http://www.wikidata.org/entity/Q5478582,Frances Cress Welsing
Category:Fringe theories,http://www.wikidata.org/entity/Q6281882,Joseph C. Hart
Category:Fringe theories,http://www.wikidata.org/entity/Q6766543,Mark Anderson
Category:Fringe theories,http://www.wikidata.org/entity/Q42887033,Danney Williams
Category:Integral theory (Ken Wilber),http://www.wikidata.org/entity/Q309829,Ken Wilber
Category:Integral theory (Ken Wilber),http://www.wikidata.org/entity/Q745749,Don Beck
Category:Integral theory (Ken Wilber),http://www.wikidata.org/entity/Q923582,Francisco Varela
Category:Integral theory (Ken Wilber),http://www.wikidata.org/entity/Q4191970,Michael E. Zimmerman
Category:Integral theory (Ken Wilber),http://www.wikidata.org/entity/Q6755573,Marc Gafni
Category:Price index theory,http://www.wikidata.org/entity/Q8059657,Yrjö Vartia
Category:Ancient astronaut speculation,http://www.wikidata.org/entity/Q4721197,Alexandru Mironov
Category:Ancient astronaut speculation,http://www.wikidata.org/entity/Q7183376,Philip Coppens
Category:Philosophers of religion,http://www.wikidata.org/entity/Q72076,Johann August Ernesti
Category:Philosophers of religion,http://www.wikidata.org/entity/Q75790,Karl Löwith
Category:Philosophers of religion,http://www.wikidata.org/entity/Q76357,Jürgen Habermas
Category:Philosophers of religion,http://www.wikidata.org/entity/Q76422,Ludwig Feuerbach
Category:Philosophers of religion,http://www.wikidata.org/entity/Q76504,Paul Natorp
Category:Philosophers of religion,http://www.wikidata.org/entity/Q76509,Karl Jaspers
Category:Philosophers of religion,http://www.wikidata.org/entity/Q76521,Max Scheler
Category:Philosophers of religion,http://www.wikidata.org/entity/Q76576,Friedrich Schleiermacher
Category:Philosophers of religion,http://www.wikidata.org/entity/Q76709,Hermann Cohen
Category:Philosophers of religion,http://www.wikidata.org/entity/Q76748,Rudolf Otto
Category:Philosophers of religion,http://www.wikidata.org/entity/Q76849,Georg Simmel
Category:Philosophers of religion,http://www.wikidata.org/entity/Q77017,Jakob Böhme
Category:Philosophers of religion,http://www.wikidata.org/entity/Q77144,Leo Strauss
Category:Philosophers of religion,http://www.wikidata.org/entity/Q77498,Friedrich Eduard Beneke
Category:Philosophers of religion,http://www.wikidata.org/entity/Q81244,Karl Popper
Category:Philosophers of religion,http://www.wikidata.org/entity/Q82409,Samuel Taylor Coleridge
Category:Philosophers of religion,http://www.wikidata.org/entity/Q84423,Martin Buber
Category:Philosophers of religion,http://www.wikidata.org/entity/Q89888,Friedrich August Carus
Category:Philosophers of religion,http://www.wikidata.org/entity/Q102585,Johann Gottlieb Fichte
Category:Philosophers of religion,http://www.wikidata.org/entity/Q103864,Klaus Heinrich
Category:Philosophers of religion,http://www.wikidata.org/entity/Q108147,Ingolf U. Dalferth
Category:Philosophers of religion,http://www.wikidata.org/entity/Q112258,Karl Leonhard Reinhold
Category:Philosophers of religion,http://www.wikidata.org/entity/Q116216,Max Picard
Category:Philosophers of religion,http://www.wikidata.org/entity/Q123382,Frithjof Schuon
Category:Philosophers of religion,http://www.wikidata.org/entity/Q125249,William James
Category:Philosophers of religion,http://www.wikidata.org/entity/Q125551,Parmenides
Category:Philosophers of religion,http://www.wikidata.org/entity/Q125879,William Alston
Category:Philosophers of religion,http://www.wikidata.org/entity/Q126462,Thomas Paine
Category:Philosophers of religion,http://www.wikidata.org/entity/Q127876,Bart D. Ehrman
Category:Philosophers of religion,http://www.wikidata.org/entity/Q128126,Claude Lévi-Straus
Category:Philosophers of religion,http://www.wikidata.org/entity/Q131671,Xenophanes
Category:Philosophers of religion,http://www.wikidata.org/entity/Q134189,Plotinus
Category:Philosophers of religion,http://www.wikidata.org/entity/Q138850,Gershom Scholem
Category:Philosophers of religion,http://www.wikidata.org/entity/Q153034,Emmanuel Levinas
Category:Philosophers of religion,http://www.wikidata.org/entity/Q156268,Pierre Bourdieu
Category:Philosophers of religion,http://www.wikidata.org/entity/Q157309,Simone Weil
Category:Philosophers of religion,http://www.wikidata.org/entity/Q158030,Cornelius Castoriadis
Category:Philosophers of religion,http://www.wikidata.org/entity/Q159648,Gianni Vattimo
Category:Philosophers of religion,http://www.wikidata.org/entity/Q160460,Al-Farabi
Category:Philosophers of religion,http://www.wikidata.org/entity/Q163087,Michael Polanyi
Category:Philosophers of religion,http://www.wikidata.org/entity/Q165792,Edmund Burke
Category:Philosophers of religion,http://www.wikidata.org/entity/Q169243,Protagoras
Category:Philosophers of religion,http://www.wikidata.org/entity/Q171091,Philip K. Dick
Category:Philosophers of religion,http://www.wikidata.org/entity/Q171677,Roger Bacon
Category:Philosophers of religion,http://www.wikidata.org/entity/Q172544,John Rawls
Category:Philosophers of religion,http://www.wikidata.org/entity/Q179149,Antisthenes
Category:Philosophers of religion,http://www.wikidata.org/entity/Q180967,Adi Shankara
Category:Philosophers of religion,http://www.wikidata.org/entity/Q182128,Giovanni Pico della Mirandola
Category:Philosophers of religion,http://www.wikidata.org/entity/Q183094,Adam Ferguson
Category:Philosophers of religion,http://www.wikidata.org/entity/Q183372,Alfred North Whitehead
Category:Philosophers of religion,http://www.wikidata.org/entity/Q184735,Bernard Bolzano
Category:Philosophers of religion,http://www.wikidata.org/entity/Q184750,Slavoj Žižek
Category:Philosophers of religion,http://www.wikidata.org/entity/Q185085,Miguel de Unamuno
Category:Philosophers of religion,http://www.wikidata.org/entity/Q185832,Emmanuel Swedenborg
Category:Philosophers of religion,http://www.wikidata.org/entity/Q189564,Pierre Teilhard de Chardin
Category:Philosophers of religion,http://www.wikidata.org/entity/Q189597,Philo of Alexandria
Category:Philosophers of religion,http://www.wikidata.org/entity/Q190220,Philip Pullman
Category:Philosophers of religion,http://www.wikidata.org/entity/Q192374,Marsilio Ficino
Category:Philosophers of religion,http://www.wikidata.org/entity/Q193405,Emil Cioran
Category:Philosophers of religion,http://www.wikidata.org/entity/Q198346,Rosemary Radford Ruether
Category:Philosophers of religion,http://www.wikidata.org/entity/Q201477,Jean-Antoine-Nicolas de Caritat de Condorcet
Category:Philosophers of religion,http://www.wikidata.org/entity/Q208452,Thomas Bayes
Category:Philosophers of religion,http://www.wikidata.org/entity/Q213585,Karl Christian Friedrich Krause
Category:Philosophers of religion,http://www.wikidata.org/entity/Q215263,Daniel Dennett
Category:Philosophers of religion,http://www.wikidata.org/entity/Q215833,Abraham Joshua Heschel
Category:Philosophers of religion,http://www.wikidata.org/entity/Q235470,Martha Nussbaum
Category:Philosophers of religion,http://www.wikidata.org/entity/Q237833,George Santayana
Category:Philosophers of religion,http://www.wikidata.org/entity/Q243757,A. J. Ayer
Category:Philosophers of religion,http://www.wikidata.org/entity/Q250315,Anthony Kenny
Category:Philosophers of religion,http://www.wikidata.org/entity/Q253407,Donna Haraway
Category:Philosophers of religion,http://www.wikidata.org/entity/Q260404,"Anne Conway, Viscountess Conway"
Category:Philosophers of religion,http://www.wikidata.org/entity/Q275370,Alice von Hildebrand
Category:Philosophers of religion,http://www.wikidata.org/entity/Q278583,A. C. Grayling
Category:Philosophers of religion,http://www.wikidata.org/entity/Q282280,Vladimir Solovyov
Category:Philosophers of religion,http://www.wikidata.org/entity/Q289739,Étienne Gilson
Category:Philosophers of religion,http://www.wikidata.org/entity/Q295393,Marcel Mauss
Category:Philosophers of religion,http://www.wikidata.org/entity/Q296047,Sam Harris
Category:Philosophers of religion,http://www.wikidata.org/entity/Q309818,Nicolas Malebranche
Category:Philosophers of religion,http://www.wikidata.org/entity/Q309829,Ken Wilber
Category:Philosophers of religion,http://www.wikidata.org/entity/Q310178,Alasdair MacIntyre
Category:Philosophers of religion,http://www.wikidata.org/entity/Q311687,Giorgio Agamben
Category:Philosophers of religion,http://www.wikidata.org/entity/Q313929,Mortimer Jerome Adler
Category:Philosophers of religion,http://www.wikidata.org/entity/Q314215,Robert Anton Wilson
Category:Philosophers of religion,http://www.wikidata.org/entity/Q316367,Francis Hutcheson
Category:Philosophers of religion,http://www.wikidata.org/entity/Q319243,Alexandre Koyré
Category:Philosophers of religion,http://www.wikidata.org/entity/Q322001,William Wollaston
Category:Philosophers of religion,http://www.wikidata.org/entity/Q322922,Jacques Ellul
Category:Philosophers of religion,http://www.wikidata.org/entity/Q333911,Will Durant
Category:Philosophers of religion,http://www.wikidata.org/entity/Q334147,Julius Evola
Category:Philosophers of religion,http://www.wikidata.org/entity/Q335112,"Anthony Ashley-Cooper, 3rd Earl of Shaftesbury"
Category:Philosophers of religion,http://www.wikidata.org/entity/Q336921,"Mary Warnock, Baroness Warnock"
Category:Philosophers of religion,http://www.wikidata.org/entity/Q340070,Robert Audi
Category:Philosophers of religion,http://www.wikidata.org/entity/Q347893,Uriel da Costa
Category:Philosophers of religion,http://www.wikidata.org/entity/Q350236,F. H. Bradley
Category:Philosophers of religion,http://www.wikidata.org/entity/Q355201,Alvin Plantinga
Category:Philosophers of religion,http://www.wikidata.org/entity/Q369621,Thomas Hill Green
Category:Philosophers of religion,http://www.wikidata.org/entity/Q374965,Joseph B. Soloveitchik
Category:Philosophers of religion,http://www.wikidata.org/entity/Q433739,William Paley
Category:Philosophers of religion,http://www.wikidata.org/entity/Q433913,Jennifer Michael Hecht
