item,itemLabel
http://www.wikidata.org/entity/Q28870693,Michael T. Hannan
http://www.wikidata.org/entity/Q29940143,Charles D. Wrege
http://www.wikidata.org/entity/Q29960483,Richard H. Lansburgh
http://www.wikidata.org/entity/Q2975413,Willis Carto
http://www.wikidata.org/entity/Q72998,Paul Lorenzen
http://www.wikidata.org/entity/Q448086,Jacques Herbrand
http://www.wikidata.org/entity/Q873653,Gaisi Takeuti
http://www.wikidata.org/entity/Q1773977,T. M. Scanlon
http://www.wikidata.org/entity/Q2577855,William Alvin Howard
http://www.wikidata.org/entity/Q3011853,Dag Prawitz
http://www.wikidata.org/entity/Q3087821,Jean-Yves Girard
http://www.wikidata.org/entity/Q5273594,Dick de Jongh
http://www.wikidata.org/entity/Q6097897,Jan Śleszyński
http://www.wikidata.org/entity/Q8007226,William Craig
http://www.wikidata.org/entity/Q16105913,Melvin Fitting
http://www.wikidata.org/entity/Q15455382,Paul Gauduchon
http://www.wikidata.org/entity/Q355237,Bruno Latour
http://www.wikidata.org/entity/Q645685,John Law
http://www.wikidata.org/entity/Q1381779,Michel Callon
http://www.wikidata.org/entity/Q2851465,Annemarie Mol
http://www.wikidata.org/entity/Q3275582,Madeleine Akrich
http://www.wikidata.org/entity/Q15492598,Helen Verran
http://www.wikidata.org/entity/Q725020,Stanley Cavell
http://www.wikidata.org/entity/Q2899403,Bertram D. Lewin
http://www.wikidata.org/entity/Q7610055,Stephen Mulhall
http://www.wikidata.org/entity/Q68954,Fritz Hippler
http://www.wikidata.org/entity/Q74334,Jonathan Beller
http://www.wikidata.org/entity/Q76435,Siegfried Kracauer
http://www.wikidata.org/entity/Q95954,Thomas Elsaesser
http://www.wikidata.org/entity/Q127109,Marcel L'Herbier
http://www.wikidata.org/entity/Q158250,Peter Bogdanovich
http://www.wikidata.org/entity/Q167475,Jacques Rivette
http://www.wikidata.org/entity/Q201882,Richard Roeper
http://www.wikidata.org/entity/Q212173,Roger Ebert
http://www.wikidata.org/entity/Q213597,Hans Richter
http://www.wikidata.org/entity/Q213642,Rudolf Arnheim
http://www.wikidata.org/entity/Q289645,Pascal Bonitzer
http://www.wikidata.org/entity/Q312467,Viktor Shklovsky
http://www.wikidata.org/entity/Q314926,John Waters
http://www.wikidata.org/entity/Q318292,Roger Corman
http://www.wikidata.org/entity/Q360084,Juri Lotman
http://www.wikidata.org/entity/Q362544,André Bazin
http://www.wikidata.org/entity/Q387074,Jean Mitry
http://www.wikidata.org/entity/Q450382,Maya Deren
http://www.wikidata.org/entity/Q456968,Jean Epstein
http://www.wikidata.org/entity/Q459299,Raúl Ruiz
http://www.wikidata.org/entity/Q469963,Béla Balázs
http://www.wikidata.org/entity/Q507162,Andrew Sarris
http://www.wikidata.org/entity/Q638397,David Bordwell
http://www.wikidata.org/entity/Q656502,Joaquim Sapinho
http://www.wikidata.org/entity/Q698676,Stan Brakhage
http://www.wikidata.org/entity/Q711939,Luc Moullet
http://www.wikidata.org/entity/Q716442,Vincent Canby
http://www.wikidata.org/entity/Q717204,Kim Newman
http://www.wikidata.org/entity/Q718329,Shlomo Sand
http://www.wikidata.org/entity/Q731195,Leonard Maltin
http://www.wikidata.org/entity/Q917218,Tomlinson Holman
http://www.wikidata.org/entity/Q918681,Jean Douchet
http://www.wikidata.org/entity/Q924216,Vivian Sobchack
http://www.wikidata.org/entity/Q932276,Christian Metz
http://www.wikidata.org/entity/Q937817,Ricciotto Canudo
http://www.wikidata.org/entity/Q997312,Peter Wollen
http://www.wikidata.org/entity/Q1063922,Charles Champlin
http://www.wikidata.org/entity/Q1094810,Claire Johnston
http://www.wikidata.org/entity/Q1176847,David Thomson
http://www.wikidata.org/entity/Q1187636,Ante Peterlić
http://www.wikidata.org/entity/Q1308340,Shigehiko Hasumi
http://www.wikidata.org/entity/Q1334323,Elvis Mitchell
http://www.wikidata.org/entity/Q1337327,Emilie Kiep-Altenloh
http://www.wikidata.org/entity/Q1346836,Ephraim Katz
http://www.wikidata.org/entity/Q1352652,Syd Field
http://www.wikidata.org/entity/Q1394956,Walter Murch
http://www.wikidata.org/entity/Q1454098,Richard Schickel
http://www.wikidata.org/entity/Q1688012,Jerzy Toeplitz
http://www.wikidata.org/entity/Q1724729,Kevin Brownlow
http://www.wikidata.org/entity/Q1807850,Laura U. Marks
http://www.wikidata.org/entity/Q1872704,Robin Wood
http://www.wikidata.org/entity/Q2133170,Kaja Silverman
http://www.wikidata.org/entity/Q2274006,Gerima Haile
http://www.wikidata.org/entity/Q2352005,Rex Reed
http://www.wikidata.org/entity/Q2417140,Robert McKee
http://www.wikidata.org/entity/Q2559571,Noël Burch
http://www.wikidata.org/entity/Q2744009,Buddhadeb Dasgupta
http://www.wikidata.org/entity/Q2907850,Bob Thomas
http://www.wikidata.org/entity/Q3039398,Drew Casper
http://www.wikidata.org/entity/Q3047293,Eddie Muller
http://www.wikidata.org/entity/Q3138805,Nick Clooney
http://www.wikidata.org/entity/Q3158167,Jacques Aumont
http://www.wikidata.org/entity/Q3166621,Jean-Louis Baudry
http://www.wikidata.org/entity/Q3168029,Jean-Michel Frodon
http://www.wikidata.org/entity/Q3185353,Joseph McBride
http://www.wikidata.org/entity/Q3187993,Judith Crist
http://www.wikidata.org/entity/Q3271219,Léon Moussinac
http://www.wikidata.org/entity/Q3297139,Masakazu Nakai
http://www.wikidata.org/entity/Q3343689,Norimasa Kaeriyama
http://www.wikidata.org/entity/Q3349876,Suman Mukhopadhyay
http://www.wikidata.org/entity/Q3376460,Peter Biskind
http://www.wikidata.org/entity/Q3500524,Midhat Ajanović
http://www.wikidata.org/entity/Q3513689,Tadao Satō
http://www.wikidata.org/entity/Q3573764,Yves Lavandier
http://www.wikidata.org/entity/Q3624287,Arthur Knight
http://www.wikidata.org/entity/Q3749747,Francesco Casetti
http://www.wikidata.org/entity/Q3756753,Gabriella Lettini
http://www.wikidata.org/entity/Q3809594,John Russell Taylor
http://www.wikidata.org/entity/Q3832617,Linda Seger
http://www.wikidata.org/entity/Q4152857,Boris Gusman
http://www.wikidata.org/entity/Q4163787,Sergey Dobrotvorsky
http://www.wikidata.org/entity/Q4172578,Victor Dyomin
http://www.wikidata.org/entity/Q4244608,Sergey Kudryavtsev
http://www.wikidata.org/entity/Q4346643,John Passmore
http://www.wikidata.org/entity/Q4388615,Kirill Razlogov
http://www.wikidata.org/entity/Q55404,Ritwik Ghatak
http://www.wikidata.org/entity/Q4705703,Alain Silver
http://www.wikidata.org/entity/Q4739346,Robert Osborne
http://www.wikidata.org/entity/Q4773479,Anthony Slide
http://www.wikidata.org/entity/Q4793671,Armond White
http://www.wikidata.org/entity/Q4919841,Bjørn Bjørnsen
http://www.wikidata.org/entity/Q4963857,Brian Godawa
http://www.wikidata.org/entity/Q4976780,William Moritz
http://www.wikidata.org/entity/Q5044397,Carol J. Clover
http://www.wikidata.org/entity/Q5045109,Caroline Joan S. Picart
http://www.wikidata.org/entity/Q5209009,Dai Jinhua
http://www.wikidata.org/entity/Q5216556,Daniel Bernardi
http://www.wikidata.org/entity/Q5232908,David Del Valle
http://www.wikidata.org/entity/Q5233259,David Edelstein
http://www.wikidata.org/entity/Q5240075,David Sterritt
http://www.wikidata.org/entity/Q5311799,Dudley Andrew
http://www.wikidata.org/entity/Q5387250,Eric Patrick
http://www.wikidata.org/entity/Q5424113,F. X. Feeney
http://www.wikidata.org/entity/Q5493357,François Pain
http://www.wikidata.org/entity/Q5549473,Gerald Peary
http://www.wikidata.org/entity/Q5637737,Haden Guest
http://www.wikidata.org/entity/Q5793872,Ronald Haver
http://www.wikidata.org/entity/Q5924063,Hrvoje Turković
http://www.wikidata.org/entity/Q5981182,Ian Christie
http://www.wikidata.org/entity/Q6115005,Jack Sargeant
http://www.wikidata.org/entity/Q6144539,James Ursini
http://www.wikidata.org/entity/Q6171972,Jeanine Basinger
http://www.wikidata.org/entity/Q6186790,Jesse Richards
http://www.wikidata.org/entity/Q6251513,Nick Zedd
http://www.wikidata.org/entity/Q6438202,Kristin Thompson
http://www.wikidata.org/entity/Q6753055,Manuela Viegas
http://www.wikidata.org/entity/Q6832789,Michael Medved
http://www.wikidata.org/entity/Q6873339,Miriam Hansen
http://www.wikidata.org/entity/Q6896590,Molly Haskell
http://www.wikidata.org/entity/Q6939416,Murray Pomerance
http://www.wikidata.org/entity/Q7070145,Nurith Gertz
http://www.wikidata.org/entity/Q7128925,Pam Cook
http://www.wikidata.org/entity/Q7172696,Peter Bart
http://www.wikidata.org/entity/Q7173424,Peter Cowie
http://www.wikidata.org/entity/Q7176605,Peter Rinaldi
http://www.wikidata.org/entity/Q7240219,Premankur Atorthy
http://www.wikidata.org/entity/Q7298729,Raymond Durgnat
http://www.wikidata.org/entity/Q7323985,Richard Barsam
http://www.wikidata.org/entity/Q7349988,Robert Stam
http://www.wikidata.org/entity/Q7436304,Scott Eyman
http://www.wikidata.org/entity/Q7615259,Steven Shaviro
http://www.wikidata.org/entity/Q7675978,Taihei Imamura
http://www.wikidata.org/entity/Q8013826,William K. Everson
http://www.wikidata.org/entity/Q8018182,William Schoell
http://www.wikidata.org/entity/Q8050060,Yasunosuke Gonda
http://www.wikidata.org/entity/Q9354559,Tadeusz Lubelski
http://www.wikidata.org/entity/Q10860358,Bill Nichols
http://www.wikidata.org/entity/Q11521885,Heiichi Sugiyama
http://www.wikidata.org/entity/Q11818283,Piotr Zawojski
http://www.wikidata.org/entity/Q15075167,Yevgeny Surkov
http://www.wikidata.org/entity/Q15429010,Gerald Mast
http://www.wikidata.org/entity/Q16202994,Sam B. Girgus
http://www.wikidata.org/entity/Q16228928,Archer Winsten
http://www.wikidata.org/entity/Q16253514,James Naremore
http://www.wikidata.org/entity/Q16730922,Todd Klick
http://www.wikidata.org/entity/Q17183469,Stephen Prince
http://www.wikidata.org/entity/Q17476756,Elizabeth Cowie
http://www.wikidata.org/entity/Q18548289,D. I. Suchianu
http://www.wikidata.org/entity/Q19666930,Justin Eugene Evans
http://www.wikidata.org/entity/Q20985815,Tom Stempel
http://www.wikidata.org/entity/Q21953084,Nikolay Iyezuitov
http://www.wikidata.org/entity/Q27804548,Jackie Stacey
http://www.wikidata.org/entity/Q28086173,Natascha Drubek
http://www.wikidata.org/entity/Q39049673,Martine Beugnet
http://www.wikidata.org/entity/Q47087182,Sérgio Dias Branco
http://www.wikidata.org/entity/Q48700283,David Trottier
http://www.wikidata.org/entity/Q51092774,Božidar Zečević
http://www.wikidata.org/entity/Q60669899,Jack Stevenson
http://www.wikidata.org/entity/Q63229699,Murray S Smith
http://www.wikidata.org/entity/Q63380909,Zheng Guo'en
http://www.wikidata.org/entity/Q98103127,Zinaida Pronchenko
http://www.wikidata.org/entity/Q98909195,Barbara Zecchi
http://www.wikidata.org/entity/Q101067803,Manuel Carvalheiro
http://www.wikidata.org/entity/Q107498908,Ashish Rajadhyaksha
http://www.wikidata.org/entity/Q109821452,William Rothman
http://www.wikidata.org/entity/Q8003,Sergei Eisenstein
http://www.wikidata.org/entity/Q8877,Steven Spielberg
http://www.wikidata.org/entity/Q23729,Hermann Häfker
http://www.wikidata.org/entity/Q53002,François Truffaut
http://www.wikidata.org/entity/Q55195,Vsevolod Pudovkin
http://www.wikidata.org/entity/Q55193,Dziga Vertov
http://www.wikidata.org/entity/Q55199,Lev Kuleshov
http://www.wikidata.org/entity/Q55375,Claude Chabrol
http://www.wikidata.org/entity/Q55403,Nagisa Ōshima
http://www.wikidata.org/entity/Q7101643,Oreste Piro
http://www.wikidata.org/entity/Q18043677,Lock Yue Chew
http://www.wikidata.org/entity/Q77188,Otto Rössler
http://www.wikidata.org/entity/Q81082,Henri Poincaré
http://www.wikidata.org/entity/Q90309,Theodor Schwenk
http://www.wikidata.org/entity/Q91638,Heinz-Otto Peitgen
http://www.wikidata.org/entity/Q93030,Leon O. Chua
http://www.wikidata.org/entity/Q101740,Benoit Mandelbrot
http://www.wikidata.org/entity/Q124301,Martin Gutzwiller
http://www.wikidata.org/entity/Q174808,Edward Norton Lorenz
http://www.wikidata.org/entity/Q248997,David Ruelle
http://www.wikidata.org/entity/Q310788,Aleksandr Lyapunov
http://www.wikidata.org/entity/Q310798,Stephen Wolfram
http://www.wikidata.org/entity/Q354659,Mitchell Feigenbaum
http://www.wikidata.org/entity/Q372371,Floris Takens
http://www.wikidata.org/entity/Q432911,Boris Chirikov
http://www.wikidata.org/entity/Q527322,Harry Swinney
http://www.wikidata.org/entity/Q726797,Michel Hénon
http://www.wikidata.org/entity/Q897961,James A. Yorke
http://www.wikidata.org/entity/Q973595,Ralph Abraham
http://www.wikidata.org/entity/Q990704,Brosl Hasslacher
http://www.wikidata.org/entity/Q1271868,Norman Packard
http://www.wikidata.org/entity/Q1293171,Edward Ott
http://www.wikidata.org/entity/Q1384920,Steven H. Strogatz
http://www.wikidata.org/entity/Q1412027,Robert Shaw
http://www.wikidata.org/entity/Q1655458,Ian C. Percival
http://www.wikidata.org/entity/Q1676309,J. Doyne Farmer
http://www.wikidata.org/entity/Q2587222,Vladimir Damgov
http://www.wikidata.org/entity/Q4027185,Ben Goertzel
http://www.wikidata.org/entity/Q4682835,Adilson E. Motter
http://www.wikidata.org/entity/Q5090766,Chen Guanrong
http://www.wikidata.org/entity/Q5257111,Denis Blackmore
http://www.wikidata.org/entity/Q6140168,James Murdoch Austin
http://www.wikidata.org/entity/Q6828439,Michael Barnsley
http://www.wikidata.org/entity/Q6844376,Miguel A. Fernández Sanjuán
http://www.wikidata.org/entity/Q7610848,Stephen Wiggins
http://www.wikidata.org/entity/Q15110805,Oriol Bohigas Martí
http://www.wikidata.org/entity/Q15429334,Celso Grebogi
http://www.wikidata.org/entity/Q15975515,Hans-Jürgen Stöckmann
http://www.wikidata.org/entity/Q16738989,Ying-Cheng Lai
http://www.wikidata.org/entity/Q61834984,Nikolay Kuznetsov
http://www.wikidata.org/entity/Q71404,Hans Singer
http://www.wikidata.org/entity/Q219256,Andreas Papandreou
http://www.wikidata.org/entity/Q230578,Fernando Henrique Cardoso
http://www.wikidata.org/entity/Q334134,Samir Amin
http://www.wikidata.org/entity/Q982374,Raúl Prebisch
http://www.wikidata.org/entity/Q984416,Celso Furtado
http://www.wikidata.org/entity/Q91666,Diederich Hinrichsen
http://www.wikidata.org/entity/Q91675,Irmgard Flügge-Lotz
http://www.wikidata.org/entity/Q92767,Lotfi Aliasker Zadeh
http://www.wikidata.org/entity/Q153224,Andrey Kolmogorov
http://www.wikidata.org/entity/Q178577,Norbert Wiener
http://www.wikidata.org/entity/Q380459,Kevin Warwick
http://www.wikidata.org/entity/Q384687,Rudolf E. Kálmán
http://www.wikidata.org/entity/Q441199,Richard E. Bellman
http://www.wikidata.org/entity/Q451319,Lev Pontryagin
http://www.wikidata.org/entity/Q454925,Nikolai Bogolyubov
http://www.wikidata.org/entity/Q462685,Karl Johan Åström
http://www.wikidata.org/entity/Q470193,Boris Chertok
http://www.wikidata.org/entity/Q523174,Arthur Butz
http://www.wikidata.org/entity/Q556579,Walter R. Evans
http://www.wikidata.org/entity/Q568585,Rufus Isaacs
http://www.wikidata.org/entity/Q604765,Antonio Ruberti
http://www.wikidata.org/entity/Q711172,W. Ross Ashby
http://www.wikidata.org/entity/Q714462,Hendrik Wade Bode
http://www.wikidata.org/entity/Q726864,Edward Routh
http://www.wikidata.org/entity/Q740408,John R. Ragazzini
http://www.wikidata.org/entity/Q1325786,Walter Murray Wonham
http://www.wikidata.org/entity/Q1366729,Ronald C. Arkin
http://www.wikidata.org/entity/Q1585955,Harold Stephen Black
http://www.wikidata.org/entity/Q1858557,Peter Whittle
http://www.wikidata.org/entity/Q1932500,Nikolai Mitrofanovich Krylov
http://www.wikidata.org/entity/Q2191455,Mihajlo D. Mesarovic
http://www.wikidata.org/entity/Q2735452,Harold Chestnut
http://www.wikidata.org/entity/Q3076441,James S. Albus
http://www.wikidata.org/entity/Q3353479,Thomas Kailath
http://www.wikidata.org/entity/Q3375780,Bernt Øksendal
http://www.wikidata.org/entity/Q3608377,Alberto Isidori
http://www.wikidata.org/entity/Q3701259,Damiano Brigo
http://www.wikidata.org/entity/Q3709600,Eduardo D. Sontag
http://www.wikidata.org/entity/Q3710104,Vasile M. Popov
http://www.wikidata.org/entity/Q4083776,Václav E. Beneš
http://www.wikidata.org/entity/Q4316487,Faina Mihajlovna Kirillova
http://www.wikidata.org/entity/Q4537140,Vladimir Andreevich Yakubovich
http://www.wikidata.org/entity/Q4647428,A.V. Balakrishnan
http://www.wikidata.org/entity/Q4668886,Abraham H. Haddad
http://www.wikidata.org/entity/Q4724902,Ali Jadbabaie
http://www.wikidata.org/entity/Q4753861,Anders Lindquist
http://www.wikidata.org/entity/Q4798535,Arthur E. Bryson
http://www.wikidata.org/entity/Q4799997,Arthur Pollen
http://www.wikidata.org/entity/Q5125231,Claire J. Tomlin
http://www.wikidata.org/entity/Q5221156,Dante C. Youla
http://www.wikidata.org/entity/Q5277478,Dimitri Bertsekas
http://www.wikidata.org/entity/Q5305482,Dragoslav D. Šiljak
http://www.wikidata.org/entity/Q5360384,Eliahu I. Jury
http://www.wikidata.org/entity/Q5366553,Elmer G. Gilbert
http://www.wikidata.org/entity/Q5395009,Ernst Guillemin
http://www.wikidata.org/entity/Q5531206,Gene F. Franklin
http://www.wikidata.org/entity/Q5535923,George A. Bekey
http://www.wikidata.org/entity/Q5541660,George Leitmann
http://www.wikidata.org/entity/Q5546631,George Zames
http://www.wikidata.org/entity/Q5661198,Harold J. Kushner
http://www.wikidata.org/entity/Q5716320,Henrik I. Christensen
http://www.wikidata.org/entity/Q5887817,Homayoun Seraji
http://www.wikidata.org/entity/Q5919856,Howard Harry Rosenbrock
http://www.wikidata.org/entity/Q5960769,Lennart Ljung
http://www.wikidata.org/entity/Q6074678,Irving Lefkowitz
http://www.wikidata.org/entity/Q6076520,Isaac Horowitz
http://www.wikidata.org/entity/Q6106220,J. Karl Hedrick
http://www.wikidata.org/entity/Q6125353,Jakob Stoustrup
http://www.wikidata.org/entity/Q6144428,James Truchard
http://www.wikidata.org/entity/Q6149013,Jan H. van Schuppen
http://www.wikidata.org/entity/Q6191062,Peter Stoica
http://www.wikidata.org/entity/Q6224521,John C. Lozier
http://www.wikidata.org/entity/Q6230055,John Doyle
http://www.wikidata.org/entity/Q6234617,John G. Truxal
http://www.wikidata.org/entity/Q6241133,John J. Leonard
http://www.wikidata.org/entity/Q6248877,John Milsum
http://www.wikidata.org/entity/Q6261647,John V. Breakwell
http://www.wikidata.org/entity/Q6265279,John Zaborszky
http://www.wikidata.org/entity/Q6384410,Keith Glover
http://www.wikidata.org/entity/Q6444019,Kumpati S. Narendra
http://www.wikidata.org/entity/Q6732087,Magnus Egerstedt
http://www.wikidata.org/entity/Q6770174,Mark W. Spong
http://www.wikidata.org/entity/Q6782789,Masayoshi Tomizuka
http://www.wikidata.org/entity/Q6809799,Mehran Mesbahi
http://www.wikidata.org/entity/Q6828291,Michael Athans
http://www.wikidata.org/entity/Q6873980,Miroslav Krstić
http://www.wikidata.org/entity/Q6969481,Nathaniel B. Nichols
http://www.wikidata.org/entity/Q7171760,Petar V. Kokotovic
http://www.wikidata.org/entity/Q7238875,Pravin Varaiya
http://www.wikidata.org/entity/Q7292644,Rangasami L. Kashyap
http://www.wikidata.org/entity/Q7319774,Reza Olfati-Saber
http://www.wikidata.org/entity/Q7325032,Richard D. Braatz
http://www.wikidata.org/entity/Q7359064,Roger W. Brockett
http://www.wikidata.org/entity/Q7383322,Rutherford Aris
http://www.wikidata.org/entity/Q7387892,S. Shankar Sastry
http://www.wikidata.org/entity/Q7418585,Sanjoy K. Mitter
http://www.wikidata.org/entity/Q7456418,Seth A. Hutchinson
http://www.wikidata.org/entity/Q7615001,Steven M. LaValle
http://www.wikidata.org/entity/Q7929163,Vijay Kumar
http://www.wikidata.org/entity/Q7931677,Vincent Blondel
http://www.wikidata.org/entity/Q7945680,W. Harmon Ray
http://www.wikidata.org/entity/Q7970165,Warren E. Dixon
http://www.wikidata.org/entity/Q7972776,Wassim Michael Haddad
http://www.wikidata.org/entity/Q8014139,William L. Brogan
http://www.wikidata.org/entity/Q8018284,William Sethares
http://www.wikidata.org/entity/Q8068105,Zdzisław Bubnicki
http://www.wikidata.org/entity/Q9105347,Yu-Chi Ho
http://www.wikidata.org/entity/Q9184985,Song Jian
http://www.wikidata.org/entity/Q11105290,Paul Tseng
http://www.wikidata.org/entity/Q11117741,Manfred Morari
http://www.wikidata.org/entity/Q11325194,Nathan Cohn
http://www.wikidata.org/entity/Q14475936,Vladimir Mikhailovich Zakalyukin
http://www.wikidata.org/entity/Q15429591,Jan Camiel Willems
http://www.wikidata.org/entity/Q15440661,Mathukumalli Vidyasagar
http://www.wikidata.org/entity/Q15452582,Jeff S. Shamma
http://www.wikidata.org/entity/Q15454445,Jack K. Hale
http://www.wikidata.org/entity/Q15455952,Joseph P. LaSalle
http://www.wikidata.org/entity/Q15990149,Jan Maciejowski
http://www.wikidata.org/entity/Q15990290,Malcolm C. Smith
http://www.wikidata.org/entity/Q15995500,Stephen P. Boyd
http://www.wikidata.org/entity/Q16105373,Gunnar Johannsen
http://www.wikidata.org/entity/Q16241078,Steve Ciarcia
http://www.wikidata.org/entity/Q16499770,P.S.Krishnaprasad
http://www.wikidata.org/entity/Q18354361,Arthur J. Krener
http://www.wikidata.org/entity/Q18537707,Viorel P. Barbu
http://www.wikidata.org/entity/Q19955733,John Baillieul
http://www.wikidata.org/entity/Q20989031,John G. Ziegler
http://www.wikidata.org/entity/Q21256944,Christiane Koch
http://www.wikidata.org/entity/Q22087910,A. Stephen Morse
http://www.wikidata.org/entity/Q22088605,Rahmat Shoureshi
http://www.wikidata.org/entity/Q22280351,Arjan van der Schaft
http://www.wikidata.org/entity/Q23683521,Henry J. Kelley
http://www.wikidata.org/entity/Q25752964,Bozenna Pasik-Duncan
http://www.wikidata.org/entity/Q27889034,Vladimir Burkov
http://www.wikidata.org/entity/Q29387182,Karl Henrik Johansson
http://www.wikidata.org/entity/Q29452304,Naira Hovakimyan
http://www.wikidata.org/entity/Q42902367,Mireille Broucke
http://www.wikidata.org/entity/Q47499729,Maamar Bettayeb
http://www.wikidata.org/entity/Q56408770,Antonella Ferrara
http://www.wikidata.org/entity/Q57511771,Maria D. Di Benedetto
http://www.wikidata.org/entity/Q57584454,Mythily Ramaswamy
http://www.wikidata.org/entity/Q59591777,Carla Seatzu
http://www.wikidata.org/entity/Q60023547,Emilia Fridman
http://www.wikidata.org/entity/Q64415919,Ebrahim Mamdani
http://www.wikidata.org/entity/Q64438248,Katalin M. Hangos
http://www.wikidata.org/entity/Q64500353,Vadim Utkin
http://www.wikidata.org/entity/Q67987491,Paola Loreti
http://www.wikidata.org/entity/Q80639343,Maria Pia Fanti
http://www.wikidata.org/entity/Q89943355,Karen Rudie
http://www.wikidata.org/entity/Q95293601,Hans-Wilhelm Knobloch
http://www.wikidata.org/entity/Q97574695,Sivaguru S. Sritharan
http://www.wikidata.org/entity/Q97731516,Jing Sun
http://www.wikidata.org/entity/Q97899874,Dorothée Normand-Cyrot
http://www.wikidata.org/entity/Q97934027,Anna Stefanopoulou
http://www.wikidata.org/entity/Q98824860,Agnès Sulem
http://www.wikidata.org/entity/Q99517011,Monique Chyba
http://www.wikidata.org/entity/Q100998910,Maria Cristina Villalobos
http://www.wikidata.org/entity/Q101024290,Linda Bushnell
http://www.wikidata.org/entity/Q102132257,William M. Boothby
http://www.wikidata.org/entity/Q102301124,Dawn Tilbury
http://www.wikidata.org/entity/Q102410049,Kirsten Anna Morris
http://www.wikidata.org/entity/Q104215018,Maria Prandini
http://www.wikidata.org/entity/Q108516321,Sandra Hirche
http://www.wikidata.org/entity/Q14223,Daniela L. Rus
http://www.wikidata.org/entity/Q41378,Charles Stark Draper
http://www.wikidata.org/entity/Q1560538,Günter Harder
http://www.wikidata.org/entity/Q1743857,Maria Heep-Altiner
http://www.wikidata.org/entity/Q5365739,"Elliott Ward Cheney, Jr."
http://www.wikidata.org/entity/Q295978,George Herbert Mead
http://www.wikidata.org/entity/Q711237,Calyampudi Radhakrishna Rao
http://www.wikidata.org/entity/Q3709618,W. Wesley Peterson
http://www.wikidata.org/entity/Q16734626,Vincent Poor
http://www.wikidata.org/entity/Q188113,Ronald Coase
http://www.wikidata.org/entity/Q205353,James M. Buchanan
http://www.wikidata.org/entity/Q518859,Gordon Tullock
http://www.wikidata.org/entity/Q519898,Mancur Olson
http://www.wikidata.org/entity/Q573170,Anthony Downs
http://www.wikidata.org/entity/Q943121,Bryan Caplan
http://www.wikidata.org/entity/Q1910963,Marcel Alfons Gilbert van Meerhaeghe
http://www.wikidata.org/entity/Q2003225,William A. Niskanen
http://www.wikidata.org/entity/Q3167207,Jean-Luc Migué
http://www.wikidata.org/entity/Q3334939,Antonio De Viti De Marco
http://www.wikidata.org/entity/Q3713556,Don Lavoie
http://www.wikidata.org/entity/Q3940239,Roland Neely McKean
http://www.wikidata.org/entity/Q4459752,Robert Tollison
http://www.wikidata.org/entity/Q4978500,Bruce Yandle
http://www.wikidata.org/entity/Q5321877,E. G. West
http://www.wikidata.org/entity/Q6125086,Michael Taylor
http://www.wikidata.org/entity/Q7027450,Nick Land
http://www.wikidata.org/entity/Q21062238,Curtis Yarvin
http://www.wikidata.org/entity/Q91640,Werner Hildenbrand
http://www.wikidata.org/entity/Q93060,David Luenberger
http://www.wikidata.org/entity/Q105962,Maurice Allais
http://www.wikidata.org/entity/Q107441,Leonid Kantorovich
http://www.wikidata.org/entity/Q110968,Tjalling Koopmans
http://www.wikidata.org/entity/Q184862,John Richard Hicks
http://www.wikidata.org/entity/Q192592,Kenneth Arrow
http://www.wikidata.org/entity/Q210960,Gérard Debreu
http://www.wikidata.org/entity/Q315394,Stephen Smale
http://www.wikidata.org/entity/Q321101,David Cass
http://www.wikidata.org/entity/Q337040,George Bernard Dantzig
http://www.wikidata.org/entity/Q355607,Francis Ysidro Edgeworth
http://www.wikidata.org/entity/Q385512,Andreu Mas-Colell
http://www.wikidata.org/entity/Q448386,David M. Kreps
http://www.wikidata.org/entity/Q455664,Oskar Lange
http://www.wikidata.org/entity/Q473926,Edmond Malinvaud
http://www.wikidata.org/entity/Q1005479,Jean-Jacques Laffont
http://www.wikidata.org/entity/Q1360655,Herbert Scarf
http://www.wikidata.org/entity/Q1368238,Frank Hahn
http://www.wikidata.org/entity/Q1453126,Frederik Ludvig Bang von Zeuthen
http://www.wikidata.org/entity/Q1826958,Enrico Barone
http://www.wikidata.org/entity/Q1967627,Hugo F. Sonnenschein
http://www.wikidata.org/entity/Q1968723,Jacques H. Drèze
http://www.wikidata.org/entity/Q2391661,Yves Balasko
http://www.wikidata.org/entity/Q3439052,Roger Guesnerie
http://www.wikidata.org/entity/Q4002852,Ugo Napoleone Giuseppe Broggi
http://www.wikidata.org/entity/Q4275767,Lionel W. McKenzie
http://www.wikidata.org/entity/Q4916268,Birgit Grodal
http://www.wikidata.org/entity/Q5073888,Charalambos D. Aliprantis
http://www.wikidata.org/entity/Q7369637,Ross Starr
http://www.wikidata.org/entity/Q11371880,Fukukane Nikaidō
http://www.wikidata.org/entity/Q11590849,Kazuya Kamiya
http://www.wikidata.org/entity/Q15433478,Peter Dixon
http://www.wikidata.org/entity/Q13509,Léon Walras
http://www.wikidata.org/entity/Q44061,Wassily Leontief
http://www.wikidata.org/entity/Q5593148,Graham Phillips
http://www.wikidata.org/entity/Q78727,René Spitz
http://www.wikidata.org/entity/Q128868,John Bowlby
http://www.wikidata.org/entity/Q242625,Mary Ainsworth
http://www.wikidata.org/entity/Q433866,Mary Main
http://www.wikidata.org/entity/Q1356498,Harry Harlow
http://www.wikidata.org/entity/Q3856254,Michael Rutter
http://www.wikidata.org/entity/Q6142273,James Robertson
